game,avg_count,avg_reward,avg_jabuka,vrijeme
3843,202.43867910138255,0.10749317231290123,22.229633477158707,15.32667875289917
3844,202.48429231036872,0.10762597005837125,22.26733714238712,27.680846452713013
3845,202.36944938726504,0.1075968307766357,22.25466377096325,25.47057294845581
3846,200.9557548933924,0.1076684034524759,22.112117133253616,8.252796173095703
3847,199.79619734445848,0.10776819000618643,22.000995961921078,11.25957441329956
3848,200.4182353710139,0.1077210424572696,22.060986002301867,35.17661786079407
3849,201.10405301730376,0.10761037478362628,22.11037614227885,36.1961555480957
3850,201.6030124871307,0.1075701276094952,22.15927238085606,34.091500997543335
3851,200.2069823622594,0.10746216826888412,22.0076796570475,8.37735629081726
3852,198.65491253863678,0.10772087991952861,21.857602860477026,6.014053821563721
3853,198.52836341325042,0.10804152058269892,21.909026831872257,24.97004771232605
3854,197.9930797791179,0.10834041572169952,21.899936563553535,19.592573881149292
3855,198.1531489813267,0.10828504894766008,21.910937197918,28.589386224746704
3856,196.3016174915134,0.10797142922741425,21.71182782593882,1.8164610862731934
3857,195.51860131659828,0.10858663018937739,21.704709547679432,15.78596568107605
3858,196.4334153034323,0.10833700082128152,21.73766245220264,38.570305824279785
3859,196.799081150398,0.1084124290963305,21.800285827680614,31.427888870239258
3860,195.751090338894,0.10852395697928024,21.702282969403807,12.275818109512329
3861,197.03357943550506,0.10827205074282079,21.76526013970977,42.67257809638977
3862,195.42324364115,0.10774488579094814,21.577607538312673,4.908579587936401
3863,195.4790112047385,0.10766246180866054,21.57183146292955,27.23070788383484
3864,195.2542210926911,0.10808872736398434,21.626113148300252,23.45734930038452
3865,195.18167888176419,0.10823124434566364,21.64985201681725,25.694592237472534
3866,194.08986209294656,0.10819544353011398,21.533353496649077,11.497355937957764
3867,194.9689634720171,0.10807093590332348,21.59801996168259,37.93623995780945
3868,194.28927383729692,0.10801384859153434,21.522039762065763,16.92964482307434
3869,193.04638109892394,0.10807656724847614,21.396819364445104,9.342926740646362
3870,193.0859172879347,0.10826483710898631,21.442851170800655,26.720283031463623
3871,191.88505811505536,0.10855205175159507,21.338422659092647,9.737805604934692
3872,192.2962075339048,0.10845365569759843,21.36503843250172,31.016757488250732
3873,192.17324545856576,0.10836911914062244,21.341388048176704,24.462890625
3874,191.71151300398012,0.10858679781222992,21.327974167694936,19.38470435142517
3875,190.7743978739403,0.108725419630026,21.244694426017986,13.079195499420166
3876,189.3066538952009,0.10900180179736209,21.102247481757807,5.910629510879517
3877,190.41358735624888,0.1087451171127218,21.15122500694023,40.09980583190918
3878,191.0994514826864,0.10858430686823552,21.189712756870826,34.950336933135986
3879,189.65845696785954,0.10877505954423401,21.047815629302118,6.7220964431762695
3880,189.37187239818095,0.10868109776866744,21.0073374730091,21.589821338653564
3881,189.55815367419916,0.10884428679098077,21.067264098279008,27.88053584098816
3882,189.75257213745718,0.10885632239197048,21.096591457296217,28.296847581863403
3883,190.3950464160826,0.10875201113655471,21.145625542723256,33.87938642501831
3884,191.5710959519218,0.10867098453168267,21.254169287296023,41.46573042869568
3885,191.16538499240255,0.10897500316318703,21.26162759442306,20.147598028182983
3886,190.66373114247853,0.109161848876236,21.23901131847883,19.245099782943726
3887,191.89709383105372,0.10912118580148637,21.36662120529404,42.238606452941895
3888,192.29812289274318,0.10915066359864392,21.4229549932411,31.309141635894775
3889,194.23514166381577,0.10886226577094764,21.528725443308687,51.9296019077301
3890,193.4227902471776,0.10883559001589302,21.4434381888756,15.417709589004517
3891,192.81856234470584,0.10895024163453108,21.399003806986844,17.977787494659424
3892,192.05037672125877,0.10915384266646164,21.345013768916974,15.871609926223755
3893,191.5098729540462,0.10922172452965209,21.301563631227808,18.357089281082153
3894,191.75477422450572,0.10914802580287408,21.31854799491553,28.984915494918823
3895,191.88722648226067,0.10912971627655266,21.335362514966373,27.41291642189026
3896,191.7683542174381,0.10931619689156491,21.362008889816707,24.022915840148926
3897,192.0406706752637,0.10936458743406478,21.40838880091854,29.791016101837158
3898,191.24026396851107,0.10961022727400985,21.354304912909356,14.740987062454224
